above_list,zip,month,year
0.381,98001,9,2015
0.43,98002,9,2015
0.362,98003,9,2015
0.266,98004,9,2015
0.422,98005,9,2015
0.447,98006,9,2015
0.388,98007,9,2015
0.423,98008,9,2015
0.214,98010,9,2015
0.508,98011,9,2015
0.311,98012,9,2015
0.364,98014,9,2015
0.329,98019,9,2015
0.317,98020,9,2015
0.36,98021,9,2015
0.307,98022,9,2015
0.386,98023,9,2015
0.15,98024,9,2015
0.367,98026,9,2015
0.41,98027,9,2015
0.397,98028,9,2015
0.455,98029,9,2015
0.368,98030,9,2015
0.494,98031,9,2015
0.477,98032,9,2015
0.382,98033,9,2015
0.388,98034,9,2015
0.414,98036,9,2015
0.346,98037,9,2015
0.462,98038,9,2015
0.286,98039,9,2015
0.274,98040,9,2015
0.367,98042,9,2015
0.556,98043,9,2015
0.358,98045,9,2015
0.524,98047,9,2015
0.636,98051,9,2015
0.429,98052,9,2015
0.34,98053,9,2015
0.343,98055,9,2015
0.416,98056,9,2015
0.184,98057,9,2015
0.425,98058,9,2015
0.288,98059,9,2015
0.381,98065,9,2015
0.194,98070,9,2015
0.395,98072,9,2015
0.352,98074,9,2015
0.283,98075,9,2015
0.246,98077,9,2015
0.365,98087,9,2015
0.33,98092,9,2015
0.389,98101,9,2015
0.358,98102,9,2015
0.651,98103,9,2015
0.333,98104,9,2015
0.471,98105,9,2015
0.573,98106,9,2015
0.583,98107,9,2015
0.509,98108,9,2015
0.52,98109,9,2015
0.505,98112,9,2015
0.608,98115,9,2015
0.441,98116,9,2015
0.623,98117,9,2015
0.425,98118,9,2015
0.42,98119,9,2015
0.078,98121,9,2015
0.517,98122,9,2015
0.497,98125,9,2015
0.565,98126,9,2015
0.492,98133,9,2015
0.539,98136,9,2015
0.477,98144,9,2015
0.57,98146,9,2015
0.517,98148,9,2015
0.453,98155,9,2015
0,98164,9,2015
0.369,98166,9,2015
0.515,98168,9,2015
0.504,98177,9,2015
0.402,98178,9,2015
0.533,98188,9,2015
0.338,98198,9,2015
0.492,98199,9,2015
0.419,98201,9,2015
0.378,98203,9,2015
0.398,98204,9,2015
0.667,98205,9,2015
0,98206,9,2015
0.386,98208,9,2015
0,98213,9,2015
0.364,98223,9,2015
0,98224,9,2015
0,98241,9,2015
0.333,98251,9,2015
0.4,98252,9,2015
0,98256,9,2015
0.399,98258,9,2015
0.344,98270,9,2015
0.356,98271,9,2015
0.331,98272,9,2015
0.236,98275,9,2015
0,98288,9,2015
0.291,98290,9,2015
0.306,98292,9,2015
0.22,98294,9,2015
0.322,98296,9,2015
0.344,98001,10,2015
0.354,98002,10,2015
0.315,98003,10,2015
0.28,98004,10,2015
0.375,98005,10,2015
0.413,98006,10,2015
0.315,98007,10,2015
0.393,98008,10,2015
0.238,98010,10,2015
0.465,98011,10,2015
0.306,98012,10,2015
0.258,98014,10,2015
0.274,98019,10,2015
0.324,98020,10,2015
0.312,98021,10,2015
0.241,98022,10,2015
0.397,98023,10,2015
0.19,98024,10,2015
0.331,98026,10,2015
0.36,98027,10,2015
0.41,98028,10,2015
0.389,98029,10,2015
0.421,98030,10,2015
0.434,98031,10,2015
0.378,98032,10,2015
0.326,98033,10,2015
0.353,98034,10,2015
0.377,98036,10,2015
0.315,98037,10,2015
0.39,98038,10,2015
0.125,98039,10,2015
0.291,98040,10,2015
0.345,98042,10,2015
0.542,98043,10,2015
0.261,98045,10,2015
0.423,98047,10,2015
0.6,98051,10,2015
0.395,98052,10,2015
0.313,98053,10,2015
0.352,98055,10,2015
0.383,98056,10,2015
0.156,98057,10,2015
0.385,98058,10,2015
0.284,98059,10,2015
0.388,98065,10,2015
0.193,98070,10,2015
0.393,98072,10,2015
0.299,98074,10,2015
0.281,98075,10,2015
0.164,98077,10,2015
0.335,98087,10,2015
0.341,98092,10,2015
0.355,98101,10,2015
0.326,98102,10,2015
0.637,98103,10,2015
0.286,98104,10,2015
0.441,98105,10,2015
0.512,98106,10,2015
0.597,98107,10,2015
0.431,98108,10,2015
0.466,98109,10,2015
0.537,98112,10,2015
0.587,98115,10,2015
0.398,98116,10,2015
0.613,98117,10,2015
0.43,98118,10,2015
0.388,98119,10,2015
0.082,98121,10,2015
0.553,98122,10,2015
0.497,98125,10,2015
0.546,98126,10,2015
0.455,98133,10,2015
0.522,98136,10,2015
0.481,98144,10,2015
0.446,98146,10,2015
0.591,98148,10,2015
0.401,98155,10,2015
0,98164,10,2015
0.319,98166,10,2015
0.533,98168,10,2015
0.448,98177,10,2015
0.437,98178,10,2015
0.475,98188,10,2015
0.324,98198,10,2015
0.541,98199,10,2015
0.402,98201,10,2015
0.333,98203,10,2015
0.415,98204,10,2015
0.667,98205,10,2015
0,98206,10,2015
0.342,98208,10,2015
0.324,98223,10,2015
0,98224,10,2015
0,98241,10,2015
0.286,98251,10,2015
0.319,98252,10,2015
0,98256,10,2015
0.369,98258,10,2015
0.327,98270,10,2015
0.349,98271,10,2015
0.325,98272,10,2015
0.23,98275,10,2015
0,98288,10,2015
0.252,98290,10,2015
0.277,98292,10,2015
1,98293,10,2015
0.189,98294,10,2015
0.295,98296,10,2015
0.294,98001,11,2015
0.349,98002,11,2015
0.343,98003,11,2015
0.3,98004,11,2015
0.388,98005,11,2015
0.42,98006,11,2015
0.192,98007,11,2015
0.381,98008,11,2015
0.143,98010,11,2015
0.358,98011,11,2015
0.356,98012,11,2015
0.242,98014,11,2015
0.209,98019,11,2015
0.263,98020,11,2015
0.282,98021,11,2015
0.22,98022,11,2015
0.38,98023,11,2015
0.2,98024,11,2015
0.327,98026,11,2015
0.298,98027,11,2015
0.347,98028,11,2015
0.373,98029,11,2015
0.449,98030,11,2015
0.333,98031,11,2015
0.337,98032,11,2015
0.336,98033,11,2015
0.315,98034,11,2015
0.317,98036,11,2015
0.327,98037,11,2015
0.378,98038,11,2015
0.048,98039,11,2015
0.346,98040,11,2015
0.296,98042,11,2015
0.486,98043,11,2015
0.288,98045,11,2015
0.333,98047,11,2015
0.636,98051,11,2015
0.425,98052,11,2015
0.336,98053,11,2015
0.386,98055,11,2015
0.363,98056,11,2015
0.154,98057,11,2015
0.389,98058,11,2015
0.284,98059,11,2015
0.374,98065,11,2015
0.25,98070,11,2015
0.346,98072,11,2015
0.325,98074,11,2015
0.366,98075,11,2015
0.14,98077,11,2015
0.336,98087,11,2015
0.379,98092,11,2015
0.297,98101,11,2015
0.299,98102,11,2015
0.631,98103,11,2015
0.267,98104,11,2015
0.415,98105,11,2015
0.47,98106,11,2015
0.622,98107,11,2015
0.403,98108,11,2015
0.392,98109,11,2015
0.507,98112,11,2015
0.544,98115,11,2015
0.421,98116,11,2015
0.567,98117,11,2015
0.403,98118,11,2015
0.477,98119,11,2015
0.145,98121,11,2015
0.466,98122,11,2015
0.472,98125,11,2015
0.526,98126,11,2015
0.477,98133,11,2015
1,98134,11,2015
0.452,98136,11,2015
0.447,98144,11,2015
0.367,98146,11,2015
0.519,98148,11,2015
0.438,98155,11,2015
0,98164,11,2015
0.321,98166,11,2015
0.486,98168,11,2015
0.45,98177,11,2015
0.459,98178,11,2015
0.404,98188,11,2015
0.299,98198,11,2015
0.505,98199,11,2015
0.388,98201,11,2015
0.264,98203,11,2015
0.432,98204,11,2015
0,98206,11,2015
0.296,98208,11,2015
0.323,98223,11,2015
0,98224,11,2015
0,98241,11,2015
0.313,98251,11,2015
0.25,98252,11,2015
0,98256,11,2015
0.331,98258,11,2015
0.308,98270,11,2015
0.365,98271,11,2015
0.319,98272,11,2015
0.23,98275,11,2015
0,98288,11,2015
0.208,98290,11,2015
0.281,98292,11,2015
1,98293,11,2015
0.22,98294,11,2015
0.316,98296,11,2015
0.256,98001,12,2015
0.435,98002,12,2015
0.326,98003,12,2015
0.26,98004,12,2015
0.37,98005,12,2015
0.386,98006,12,2015
0.195,98007,12,2015
0.333,98008,12,2015
0.182,98010,12,2015
0.316,98011,12,2015
0.319,98012,12,2015
0.206,98014,12,2015
0.283,98019,12,2015
0.256,98020,12,2015
0.277,98021,12,2015
0.228,98022,12,2015
0.363,98023,12,2015
0.188,98024,12,2015
0.319,98026,12,2015
0.312,98027,12,2015
0.291,98028,12,2015
0.4,98029,12,2015
0.484,98030,12,2015
0.352,98031,12,2015
0.333,98032,12,2015
0.316,98033,12,2015
0.323,98034,12,2015
0.302,98036,12,2015
0.358,98037,12,2015
0.296,98038,12,2015
0.05,98039,12,2015
0.321,98040,12,2015
0.341,98042,12,2015
0.425,98043,12,2015
0.26,98045,12,2015
0.35,98047,12,2015
0.5,98051,12,2015
0.427,98052,12,2015
0.306,98053,12,2015
0.402,98055,12,2015
0.315,98056,12,2015
0.25,98057,12,2015
0.363,98058,12,2015
0.328,98059,12,2015
0.318,98065,12,2015
0.243,98070,12,2015
0.309,98072,12,2015
0.319,98074,12,2015
0.333,98075,12,2015
0.113,98077,12,2015
0.308,98087,12,2015
0.354,98092,12,2015
0.268,98101,12,2015
0.357,98102,12,2015
0.56,98103,12,2015
0.176,98104,12,2015
0.403,98105,12,2015
0.429,98106,12,2015
0.602,98107,12,2015
0.397,98108,12,2015
0.347,98109,12,2015
0.444,98112,12,2015
0.529,98115,12,2015
0.404,98116,12,2015
0.532,98117,12,2015
0.435,98118,12,2015
0.479,98119,12,2015
0.25,98121,12,2015
0.443,98122,12,2015
0.436,98125,12,2015
0.441,98126,12,2015
0.531,98133,12,2015
1,98134,12,2015
0.367,98136,12,2015
0.409,98144,12,2015
0.305,98146,12,2015
0.419,98148,12,2015
0.39,98155,12,2015
0,98164,12,2015
0.284,98166,12,2015
0.456,98168,12,2015
0.444,98177,12,2015
0.381,98178,12,2015
0.347,98188,12,2015
0.278,98198,12,2015
0.486,98199,12,2015
0.368,98201,12,2015
0.27,98203,12,2015
0.336,98204,12,2015
0,98206,12,2015
0.242,98208,12,2015
0.288,98223,12,2015
0,98224,12,2015
0,98241,12,2015
0.182,98251,12,2015
0.24,98252,12,2015
0,98256,12,2015
0.343,98258,12,2015
0.332,98270,12,2015
0.377,98271,12,2015
0.318,98272,12,2015
0.297,98275,12,2015
0,98288,12,2015
0.213,98290,12,2015
0.268,98292,12,2015
1,98293,12,2015
0.241,98294,12,2015
0.267,98296,12,2015
0.296,98001,1,2016
0.375,98002,1,2016
0.339,98003,1,2016
0.283,98004,1,2016
0.377,98005,1,2016
0.384,98006,1,2016
0.237,98007,1,2016
0.369,98008,1,2016
0,98010,1,2016
0.241,98011,1,2016
0.312,98012,1,2016
0.179,98014,1,2016
0.303,98019,1,2016
0.259,98020,1,2016
0.292,98021,1,2016
0.217,98022,1,2016
0.374,98023,1,2016
0.125,98024,1,2016
0.359,98026,1,2016
0.349,98027,1,2016
0.337,98028,1,2016
0.414,98029,1,2016
0.459,98030,1,2016
0.394,98031,1,2016
0.425,98032,1,2016
0.28,98033,1,2016
0.361,98034,1,2016
0.355,98036,1,2016
0.377,98037,1,2016
0.333,98038,1,2016
0.083,98039,1,2016
0.25,98040,1,2016
0.355,98042,1,2016
0.435,98043,1,2016
0.362,98045,1,2016
0.6,98047,1,2016
0.75,98051,1,2016
0.486,98052,1,2016
0.268,98053,1,2016
0.429,98055,1,2016
0.336,98056,1,2016
0.241,98057,1,2016
0.39,98058,1,2016
0.338,98059,1,2016
0.237,98065,1,2016
0.2,98070,1,2016
0.294,98072,1,2016
0.293,98074,1,2016
0.273,98075,1,2016
0.15,98077,1,2016
0.289,98087,1,2016
0.367,98092,1,2016
0.237,98101,1,2016
0.333,98102,1,2016
0.504,98103,1,2016
0.077,98104,1,2016
0.404,98105,1,2016
0.438,98106,1,2016
0.573,98107,1,2016
0.353,98108,1,2016
0.419,98109,1,2016
0.448,98112,1,2016
0.46,98115,1,2016
0.438,98116,1,2016
0.468,98117,1,2016
0.432,98118,1,2016
0.518,98119,1,2016
0.256,98121,1,2016
0.402,98122,1,2016
0.445,98125,1,2016
0.455,98126,1,2016
0.541,98133,1,2016
1,98134,1,2016
0.369,98136,1,2016
0.34,98144,1,2016
0.373,98146,1,2016
0.4,98148,1,2016
0.427,98155,1,2016
0,98164,1,2016
0.314,98166,1,2016
0.396,98168,1,2016
0.443,98177,1,2016
0.313,98178,1,2016
0.395,98188,1,2016
0.255,98198,1,2016
0.465,98199,1,2016
0.286,98201,1,2016
0.297,98203,1,2016
0.316,98204,1,2016
0,98206,1,2016
0.236,98208,1,2016
0.265,98223,1,2016
0.333,98224,1,2016
0,98241,1,2016
0,98251,1,2016
0.25,98252,1,2016
0,98256,1,2016
0.288,98258,1,2016
0.351,98270,1,2016
0.294,98271,1,2016
0.32,98272,1,2016
0.304,98275,1,2016
0.203,98290,1,2016
0.275,98292,1,2016
0.244,98294,1,2016
0.247,98296,1,2016
0.352,98001,2,2016
0.403,98002,2,2016
0.313,98003,2,2016
0.25,98004,2,2016
0.479,98005,2,2016
0.4,98006,2,2016
0.353,98007,2,2016
0.492,98008,2,2016
0.375,98010,2,2016
0.395,98011,2,2016
0.315,98012,2,2016
0.25,98014,2,2016
0.357,98019,2,2016
0.333,98020,2,2016
0.357,98021,2,2016
0.246,98022,2,2016
0.386,98023,2,2016
0.167,98024,2,2016
0.362,98026,2,2016
0.385,98027,2,2016
0.409,98028,2,2016
0.465,98029,2,2016
0.411,98030,2,2016
0.448,98031,2,2016
0.361,98032,2,2016
0.291,98033,2,2016
0.417,98034,2,2016
0.418,98036,2,2016
0.367,98037,2,2016
0.39,98038,2,2016
0,98039,2,2016
0.277,98040,2,2016
0.363,98042,2,2016
0.509,98043,2,2016
0.348,98045,2,2016
0.688,98047,2,2016
0.571,98051,2,2016
0.503,98052,2,2016
0.246,98053,2,2016
0.378,98055,2,2016
0.387,98056,2,2016
0.333,98057,2,2016
0.401,98058,2,2016
0.373,98059,2,2016
0.327,98065,2,2016
0.179,98070,2,2016
0.333,98072,2,2016
0.274,98074,2,2016
0.276,98075,2,2016
0.256,98077,2,2016
0.315,98087,2,2016
0.34,98092,2,2016
0.302,98101,2,2016
0.385,98102,2,2016
0.533,98103,2,2016
0.267,98104,2,2016
0.543,98105,2,2016
0.527,98106,2,2016
0.493,98107,2,2016
0.429,98108,2,2016
0.5,98109,2,2016
0.442,98112,2,2016
0.516,98115,2,2016
0.385,98116,2,2016
0.5,98117,2,2016
0.474,98118,2,2016
0.466,98119,2,2016
0.325,98121,2,2016
0.45,98122,2,2016
0.526,98125,2,2016
0.469,98126,2,2016
0.571,98133,2,2016
0.483,98136,2,2016
0.429,98144,2,2016
0.368,98146,2,2016
0.346,98148,2,2016
0.467,98155,2,2016
0,98164,2,2016
0.292,98166,2,2016
0.427,98168,2,2016
0.5,98177,2,2016
0.367,98178,2,2016
0.415,98188,2,2016
0.306,98198,2,2016
0.462,98199,2,2016
0.343,98201,2,2016
0.336,98203,2,2016
0.34,98204,2,2016
0,98206,2,2016
0.279,98208,2,2016
0.293,98223,2,2016
0.25,98224,2,2016
0.25,98241,2,2016
0.25,98251,2,2016
0.294,98252,2,2016
0.33,98258,2,2016
0.395,98270,2,2016
0.264,98271,2,2016
0.306,98272,2,2016
0.297,98275,2,2016
1,98287,2,2016
0.214,98290,2,2016
0.271,98292,2,2016
0.297,98294,2,2016
0.224,98296,2,2016
0.423,98001,3,2016
0.424,98002,3,2016
0.365,98003,3,2016
0.343,98004,3,2016
0.727,98005,3,2016
0.533,98006,3,2016
0.368,98007,3,2016
0.683,98008,3,2016
0.375,98010,3,2016
0.639,98011,3,2016
0.425,98012,3,2016
0.143,98014,3,2016
0.362,98019,3,2016
0.37,98020,3,2016
0.444,98021,3,2016
0.3,98022,3,2016
0.438,98023,3,2016
0.25,98024,3,2016
0.492,98026,3,2016
0.573,98027,3,2016
0.588,98028,3,2016
0.581,98029,3,2016
0.425,98030,3,2016
0.495,98031,3,2016
0.455,98032,3,2016
0.449,98033,3,2016
0.561,98034,3,2016
0.474,98036,3,2016
0.455,98037,3,2016
0.481,98038,3,2016
0.286,98039,3,2016
0.388,98040,3,2016
0.341,98042,3,2016
0.706,98043,3,2016
0.489,98045,3,2016
0.6,98047,3,2016
0.5,98051,3,2016
0.605,98052,3,2016
0.266,98053,3,2016
0.463,98055,3,2016
0.457,98056,3,2016
0.409,98057,3,2016
0.445,98058,3,2016
0.475,98059,3,2016
0.491,98065,3,2016
0.222,98070,3,2016
0.5,98072,3,2016
0.396,98074,3,2016
0.379,98075,3,2016
0.471,98077,3,2016
0.432,98087,3,2016
0.393,98092,3,2016
0.341,98101,3,2016
0.449,98102,3,2016
0.669,98103,3,2016
0.5,98104,3,2016
0.661,98105,3,2016
0.582,98106,3,2016
0.448,98107,3,2016
0.527,98108,3,2016
0.535,98109,3,2016
0.574,98112,3,2016
0.603,98115,3,2016
0.389,98116,3,2016
0.582,98117,3,2016
0.57,98118,3,2016
0.514,98119,3,2016
0.36,98121,3,2016
0.476,98122,3,2016
0.617,98125,3,2016
0.537,98126,3,2016
0.597,98133,3,2016
0.717,98136,3,2016
0.434,98144,3,2016
0.466,98146,3,2016
0.308,98148,3,2016
0.604,98155,3,2016
0.358,98166,3,2016
0.438,98168,3,2016
0.593,98177,3,2016
0.476,98178,3,2016
0.372,98188,3,2016
0.33,98198,3,2016
0.493,98199,3,2016
0.376,98201,3,2016
0.372,98203,3,2016
0.487,98204,3,2016
0,98206,3,2016
0.439,98208,3,2016
0.319,98223,3,2016
0.25,98224,3,2016
0.125,98241,3,2016
0.389,98251,3,2016
0.308,98252,3,2016
0.44,98258,3,2016
0.452,98270,3,2016
0.352,98271,3,2016
0.303,98272,3,2016
0.263,98275,3,2016
1,98287,3,2016
0.254,98290,3,2016
0.298,98292,3,2016
0.333,98294,3,2016
0.323,98296,3,2016
0.439,98001,4,2016
0.5,98002,4,2016
0.4,98003,4,2016
0.377,98004,4,2016
0.754,98005,4,2016
0.675,98006,4,2016
0.457,98007,4,2016
0.722,98008,4,2016
0.35,98010,4,2016
0.659,98011,4,2016
0.494,98012,4,2016
0.348,98014,4,2016
0.327,98019,4,2016
0.516,98020,4,2016
0.564,98021,4,2016
0.411,98022,4,2016
0.441,98023,4,2016
0.455,98024,4,2016
0.547,98026,4,2016
0.583,98027,4,2016
0.558,98028,4,2016
0.644,98029,4,2016
0.457,98030,4,2016
0.518,98031,4,2016
0.442,98032,4,2016
0.537,98033,4,2016
0.652,98034,4,2016
0.596,98036,4,2016
0.593,98037,4,2016
0.58,98038,4,2016
0.273,98039,4,2016
0.444,98040,4,2016
0.419,98042,4,2016
0.793,98043,4,2016
0.438,98045,4,2016
0.529,98047,4,2016
0,98050,4,2016
0.417,98051,4,2016
0.665,98052,4,2016
0.259,98053,4,2016
0.521,98055,4,2016
0.491,98056,4,2016
0.609,98057,4,2016
0.5,98058,4,2016
0.503,98059,4,2016
0.579,98065,4,2016
0.355,98070,4,2016
0.556,98072,4,2016
0.556,98074,4,2016
0.469,98075,4,2016
0.412,98077,4,2016
0.548,98087,4,2016
0.404,98092,4,2016
0.37,98101,4,2016
0.551,98102,4,2016
0.74,98103,4,2016
0.524,98104,4,2016
0.655,98105,4,2016
0.66,98106,4,2016
0.459,98107,4,2016
0.605,98108,4,2016
0.573,98109,4,2016
0.545,98112,4,2016
0.682,98115,4,2016
0.435,98116,4,2016
0.667,98117,4,2016
0.605,98118,4,2016
0.548,98119,4,2016
0.391,98121,4,2016
0.521,98122,4,2016
0.721,98125,4,2016
0.602,98126,4,2016
0.594,98133,4,2016
1,98134,4,2016
0.696,98136,4,2016
0.56,98144,4,2016
0.474,98146,4,2016
0.367,98148,4,2016
0.635,98155,4,2016
0.38,98166,4,2016
0.485,98168,4,2016
0.635,98177,4,2016
0.612,98178,4,2016
0.356,98188,4,2016
0.421,98198,4,2016
0.506,98199,4,2016
0.474,98201,4,2016
0.489,98203,4,2016
0.51,98204,4,2016
0,98206,4,2016
0.508,98208,4,2016
0.383,98223,4,2016
0,98224,4,2016
0.25,98241,4,2016
0.5,98251,4,2016
0.417,98252,4,2016
0.539,98258,4,2016
0.505,98270,4,2016
0.407,98271,4,2016
0.315,98272,4,2016
0.372,98275,4,2016
1,98287,4,2016
0,98288,4,2016
0.306,98290,4,2016
0.327,98292,4,2016
0.519,98294,4,2016
0.351,98296,4,2016
